age,gender,race,state,flee,age_bins,population_race,population_gender,population_states,N_poor_by_state,N_poor_by_race,N_poor_by_gender,Total_Population,prob_race_knowing_was_killed,prob_gender_knowing_was_killed,prob_state_knowing_was_killed,prob_race,prob_gender,prob_state,prob_killed_knowing_race,prob_killed_knowing_gender,prob_killed_knowing_state,prob_race_knowing_poor,prob_killed_knowing_race_and_poor,prob_killed_knowing_race_and_poor_norm,prob_killed_knowing_race_norm,prob_killed_knowing_gender_norm,prob_killed_knowing_state_norm
49,M,W,TX,No,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
49,M,W,TX,Yes,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
35,M,W,TX,Yes,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
25,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
59,M,W,TX,No,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
60,M,W,TX,Yes,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
35,M,W,TX,Yes,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
63,M,W,TX,No,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
48,M,W,TX,No,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
24,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
47,M,W,TX,No,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
23,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
43,M,W,TX,No,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
36,M,W,TX,No,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
29,M,W,TX,Yes,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
21,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
35,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
29,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
51,M,W,TX,Yes,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
27,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
28,M,W,TX,Yes,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
41,M,W,TX,Yes,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
50,M,W,TX,No,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
24,M,W,TX,Yes,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
21,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
54,M,W,TX,Yes,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
27,M,W,TX,Yes,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
36,M,W,TX,Yes,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
37,M,W,TX,Yes,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
30,M,W,TX,Yes,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
25,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
53,M,W,TX,No,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
38,M,W,TX,Yes,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
22,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
51,M,W,TX,No,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
50,M,W,TX,No,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
43,M,W,TX,Yes,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
33,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
25,M,W,TX,Yes,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
52,M,W,TX,No,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
22,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
29,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
44,M,W,TX,Yes,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
29,M,W,TX,Yes,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
31,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
49,M,W,TX,Yes,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
59,M,W,TX,Yes,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
36,M,W,TX,No,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
34,M,W,TX,Yes,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
56,M,W,TX,No,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
46,M,W,TX,No,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
38,M,W,TX,No,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
23,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
34,M,W,TX,Yes,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
37,M,W,TX,No,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
55,M,W,TX,Yes,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
36,M,W,TX,Yes,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
53,M,W,TX,No,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
47,M,W,TX,Yes,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
45,M,W,TX,No,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
30,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
51,M,W,TX,No,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
27,M,W,TX,Yes,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
25,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
60,M,W,TX,No,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
28,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
23,M,W,TX,Yes,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
26,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
45,M,W,TX,No,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
32,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
31,M,W,TX,Yes,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
26,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
62,M,W,TX,No,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
6,M,W,TX,No,<12,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
21,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
23,M,W,TX,Yes,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
33,M,W,TX,Yes,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
70,M,W,TX,No,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
29,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
34,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
49,M,W,TX,No,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
28,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
29,M,W,TX,No,18-35,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
51,M,W,TX,No,>50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
49,M,W,TX,No,35-50,191698000,162826299,29071000,4061000,15942000,16334000,325714000,0.508,0.953,0.086,0.588547007497375,0.4999057424611776,0.0892531484676741,0.8631426097298877,1.9063593774860657,0.9635514430188159,0.4280076247751497,10.379043532806424,0.26312401153597,0.1825947870802943,0.9539202962485805,0.016420852122592606
